data_extracao;dep_administrativa;tipo;codigo;inep;nome;abr_nome;logradouro;numero;bairro;cep;latitude;longitude;telefone;email;url_website;blog;twitter;facebook;reg_conselho_tutelar;desc_reg_conselho_tutelar;reg_orcamento_part;desc_reg_orcamento_part;situacao_funcionamento;convenio_municipal;convenio_estadual;convenio_federal;convenio_fasc;escola_especial;cat_part_privada;cat_part_comunitaria;cat_part_confessional;cat_part_filantropica;mant_empresa_privada;mant_sindicato;mant_sistema_s;mant_ong;mant_apae;;
2022-01-01 04:20:54.753;PRIVADO;NI;5201;43361404;5201 IEI PEDAÃ‡O DE GENTE                                ;5201 PEDAÃ‡O DE GENTE          ;R RAUL CAUDURO                                    ;297;MÃRIO QUINTANA      ;91270580;-300.297.176;-511.039.435;33866516;centroinfantilpedacodegente@yahoo.com.br          ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5202;43241204;5202 EEI GIRASSOL LAMI                                  ;5202 GIRASSOL - LAMI          ;R NOVA OLINDA                                     ;203;LAMI                ;91787640;-302.388.438;-51.087.908;998284744;creche_girassol@hotmail.com                       ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;13;EXTREMO SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5203;43185231;5203 EEI AMIGO GERMANO                                  ;5203 AMIGO GERMANO            ;R SANTANA                                         ;1225;FARROUPILHA         ;90040372;-300.485.517;-512.075.464;32333392;escola.amigo.germano@gmail.com                    ;                                                                                                    ;;;;8;CENTRO;16;CENTRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5204;43187870;5204 EEI CRECHE ELSINHA                                 ;5204 ELSINHA                  ;R MARCIANO RIBEIRO                                ;83;MEDIANEIRA          ;90870360;-300.681.939;-512.067.707;32237979;crecheelsinha@hotmail.com                         ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5205;43004822;5205 IEI OSICOM IV - NOSSA SENHORA DA SALETE            ;5205 OSICOM IV                ;R PARLAMENTO                                      ;215;MORRO SANTANA       ;91450370;-300.419.296;-511.208.081;33388701;edu04@osicom.com.br                               ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5207;43004610;5207 IEI PÃ‰ DE MOLEQUE                                  ;5207 PÃ‰ DE MOLEQUE            ;R MARIA PAULA LEAL                                ;200;FARRAPOS            ;90250617;-29.983.338;-511.997.823;33621265;instituicaopedemoleque@gmail.com                  ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;1;HUMAITÃ/NAVEGANTES;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5208;43004369;5208 IEI VITÃ“RIA                                        ;5208 VITÃ“RIA - IEDUVIT        ;AV A J RENNER                                     ;773;HUMAITÃ             ;90245000;-299.888.897;-511.948.354;981928381;ieivitoria@hotmail.com                            ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;1;HUMAITÃ/NAVEGANTES;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5209;43004830;5209 IEI ACOMPAR V - LUISA CASAGRANDE LEWANDOWSKI       ;5209 ACOMPAR V- LUISA CASAGRA ;R DR MEER MARIO KAUFMANN                          ;336;SANTA ROSA DE LIMA  ;91160270;-300.013.348;-51.104.881.799.999.900;33670045;nucleo5@acompar.org                               ;                                                                                                    ;;;;2;SARANDI/NORTE;5;NORTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5210;43004350;5210 IEI EREMI                                          ;5210 EREMI                    ;R PAULINO AZURENHA                                ;445;PARTENON            ;90680240;-30.066.008.299.999.900;-5.119.386.359.999.990;33526705;crecheeremi@hotmail.com                           ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5211;43004342;5211 EEI JARDIM DO FUTURO                               ;5211 JARDIM DO FUTURO         ;RUA DA COMUNIDADE                                 ;16;LOMBA DO PINHEIRO   ;91560550;-301.280.419;-511.175.524;33222359;jardimdofuturo@gmail.com                          ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5212;43006817;5212 EEI RECANTO DOS PEQUENINOS                         ;5212 RECANTO DOS PEQUENINOS   ;R STEFAN HERMANN                                  ;4;PONTA GROSSA        ;91780598;-301.848.141;-511.923.226;32686068;clubdemaesmaesjesus@gmail.com                     ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;13;EXTREMO SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5213;43379060;5213 IEI PATATI PATATA                                  ;5213 PATATI PATATÃ            ;AV BERNARDINO SILVEIRA PASTORIZA                  ;641;RUBEM BERTA         ;91160310;-299.910.791;-511.021.738;40610808;PATATIPATATA_AMBA@HOTMAIL.COM                     ;                                                                                                    ;;;;2;SARANDI/NORTE;5;NORTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5216;43367429;5216 EEI CONSTRUINDO O AMANHÃƒ                           ;5216 CONSTRUINDO O AMANHÃƒ     ;R DOMINGOS JOSE POLI                              ;331;RESTINGA            ;91790072;-30.159.977.599.999.900;-51.134.892.699.999.900;32411181;eeiconstruindooamanha@gmail.com                   ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5217;43004334;5217 EEI EDUARDA PUJOL ZANIRATTI                        ;5217 EDUARDA PUJOL ZANIRATTI  ;AV ECON NILO WULFF                                ;929;RESTINGA            ;91790000;-301.504.733;-51.145.228;30223551;contatoinfantojuvenil@gmail.com                   ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5218;43004318;5218 IEI CARLOS ALBERTO TEJERA DE RÃ‰                    ;5218 CARLOS ALBERTO TEJERA DE ;AV ENG LUDOLFO BOEHL                              ;1402;CASCATA             ;91720150;-300.838.606;-512.005.545;33157944;micheledubinpoa@gmail.com                         ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;9;GLÃ“RIA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5219;43295290;5219 IEI PINGO DE MEL                                   ;5219 PINGO DE MEL             ;RUA BECO DOS MARIANOS                             ;164;AGRONOMIA           ;91540605;-300.676.481;-51.143.803;33524260;IDEIPINGODEMEL@YAHOO.COM.BR                       ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5220;43006825;5220 IEI CANTINHO DO SOL                                ;5220 CANTINHO DO SOL          ;RUA PEDRO RAIMUNDO                                ;179;CHAPÃ‰U DO SOL       ;91787029;-301.764.993;-511.746.005;32644316;escolacantinhodosol@gmail.com                     ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;13;EXTREMO SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5221;43006833;5221 EEI ANA MALTZ KNIJNIK                              ;5221 ANA MALTZ KNIJNIK        ;ESTR CRISTIANO KRAEMER                            ;1078;VILA NOVA           ;91750062;-301.255.537;-512.021.869;35080562;ddlabandeira@hotmail.com                          ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5222;43006841;5222 IEI PRISMA                                         ;5222 PRISMA                   ;R PRISMA                                          ;203;SANTA TEREZA        ;90840130;-300.779.524;-512.309.604;992553818;nucleoprisma@gmail.com                            ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5223;43185622;5223 IEI SANTA TERESINHA                                ;5223 SANTA TERESINHA          ;AV VENANCIO AIRES                                 ;1030;FARROUPILHA         ;90040192;-300.376.285;-512.104.916;33311289;instituicaosantaterezinha@hotmail.com             ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;16;CENTRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5224;43201270;5224 IEI DOM DADEUS GRINS                               ;5224 DOM DADEUS GRINS         ;BC VITORIA                                        ;1460;LAGEADO             ;91787220;-302.057.506;-511.254.014;997784699;edu4@calabria.com.br                              ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;13;EXTREMO SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5225;43008666;5225 IEI ESPAÃ‡O DO SABER                                ;5225 ESPAÃ‡O DO SABER          ;R MILLO RAFFIN                                    ;79;MÃRIO QUINTANA      ;91240475;-300.294.738;-51.116.994;33877354;ong.suve@yahoo.com.br                             ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5226;43009166;5226 EEI PROFÂª MARIETA PAIXÃƒO ARAÃšJO                    ;5226 MARIETA PAIXÃƒO ARAÃšJO    ;R SARGENTO SILVIO DELMAR HOLLENBACH               ;698;RUBEM BERTA         ;91240120;-300.219.058;-511.096.746;35166240;marietapaixaoaraujo@gmail.com                     ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;14;EIXO BALTAZAR;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5227;43008690;5227 EEI MADRE VERÃ”NICA                                 ;5227 MADRE VERÃ”NICA           ;R CEL CLAUDINO                                    ;80;CRISTAL             ;91910670;-300.541.333;-512.440.711;30199368;coordenacaomadreveronica@gmail.com                ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;11;CRISTAL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5228;43009115;5228 IEI APRENDENDO FELIZ                               ;5228 APRENDENDO FELIZ         ;AC CIRIO AMARAL DE OLIVEIRA                       ;403;RESTINGA            ;91790260;-301.504.938;-51.135.103.099.999.900;32575046;aprendendofeliz@hotmail.com                       ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5229;43009280;5229 IEI CONSTRUINDO O AMANHÃƒ VILA JARDIM               ;5229 IEI CONSTRUINDO O AMANHÃƒ ;R BARAO DE BAGE                                   ;317;VILA JARDIM         ;91330570;-300.382.218;-511.553.158;33389395;ieicamanha@gmail.com                              ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5230;43047670;5230 EEI ABRASCE ILHA DO PAVÃƒO                          ;5230 EEI ABRASCE ILHA DO PAVÃƒO;BR 290                                            ;98;ARQUIPÃ‰LAGO         ;90090004;-29.995.091.799.999.900;-512.170.455;995660414;escola.pavao@abrascerestauracao.org               ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;17;ILHAS;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5231;43362540;5231 EEI PIMPONETA                                      ;5231 EEI PIMPONETA            ;AV VINTE UM DE ABRIL                              ;441;SARANDI             ;91120630;-299.886.434;-511.293.424;30853070;PRIMEIROS.PASSOS@OUTLOOK.COM                      ;                                                                                                    ;;;;2;SARANDI/NORTE;5;NORTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5232;43048170;5232 IEI SALVATORE LETTIERI                             ;5232 IEI SALVATORE LETTIERI   ;R DEZIDERIO SEVERINO                              ;431;PASSO DAS PEDRAS    ;91230250;-300.196.723;-511.248.138;34079527;escolajardiminga@gmail.com                        ;                                                                                                    ;;;;2;SARANDI/NORTE;14;EIXO BALTAZAR;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5233;43089178;5233 ECEI PROFESSORA VIVI REIS                          ;5233 PROFESSORA VIVI REIS     ;R CAPITAO PEDROSO                                 ;540;RESTINGA            ;91790790;-301.657.561;-511.475.797;32662058;andre.seixas69@gmail.com                          ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5234;43142478;5234 EEI JARDIM DE OXUM                                 ;5234 EEI JARDIM DE OXUM       ;AV DR JOAO DENTICE                                ;1045;RESTINGA            ;91790090;-301.646.389;-511.391.156;32487979;jardimdeoxumescola@gmail.com                      ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5235;43089283;5235 EEI EDUARDA PUJOL ZANIRATTI II                     ;5235 EDUARDA II               ;R ELZIRA NUNES DA SILVA                           ;100;RESTINGA            ;91788712;-301.612.722;-511.505.841;32482033;contatoinfantojuvenil@gmail.com                   ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5236;43051510;5236 EEI PITINGUINHA                                    ;5236 PITINGUINHA              ;R WALTHER SCHNEIDER                               ;224;RESTINGA            ;91790402;-301.429.328;-511.018.623;32036570;pitinguinha@hotmail.com                           ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5237;43089160;5237 EEI WLANIR PORTO                                   ;5237 WLANIR PORTO             ;R ARGEMIRO OGANDO CORREA                          ;350;SERRARIA            ;91770810;-301.636.441;-51.227.896;984364836;escolawlanirporto@gmail.com                       ;                                                                                                    ;;;;6;CENTRO SUL/SUL;15;SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5238;43046088;5238 EEI CHEIRINHO DE MÃƒE                               ;5238 CHEIRINHO DE MÃƒE         ;ACESSO F                                          ;2492;RESTINGA            ;91793695;-301.528.026;-511.456.262;32493821;cheirinhodemae@hotmail.com                        ;                                                                                                    ;;;;6;CENTRO SUL/SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5239;43044999;5239 EEI MEU PEDACINHO DE CHÃƒO                          ;5239 MEU PEDACINHO DE CHÃƒO    ;R COLISEU                                         ;893;RESTINGA            ;91790280;-301.525.898;-511.362.187;32491219;jacque.rib@hotmail.com                            ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5240;43089194;5240 EEI JARDIM FLORESTA LAMI                           ;5240 JARDIM FLORESTA LAMI     ;RUA E                                             ;115;LAMI                ;91787516;-302.381.117;-510.832.602;32456407;secretario.admjardimfloresta@gmail.com            ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;13;EXTREMO SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5241;43089216;5241 EEI DESENVOLVENDO O SABER                          ;5241 DESENVOLVENDO O SABER    ;ACB(SQ 6 -3 UNIDADE VICINAL)                      ;3728;RESTINGA            ;91793440;-301.472.718;-51.149.968;32574058;prof-andreiafraga@hotmail.com                     ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5242;43142672;5242 ECEI LAVINIA PEREZ                                 ;5242 LAVINIA PEREZ            ;R BEZERRA DE MENEZES                              ;410;PASSO DA AREIA      ;91350130;-300.156.205;-511.691.659;999090630;edu10@calabria.com.br                             ;                                                                                                    ;;;;2;SARANDI/NORTE;2;NOROESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5243;43213138;5243 EEI ANANDA MARGA BELEM NOVO                        ;5243 ANANDA MARGA BELEM NOVO  ;R EUSTAQUIO INACIO DA SILVEIRA                    ;290;BELÃ‰M NOVO          ;91780110;0.0;0.0;30266057;brasil@amurt.org.br                               ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;13;EXTREMO SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5244;43142362;5244 EEI NOSSA SENHORA DAS GRAÃ‡AS                       ;5244 EEI NOSSA SENHORA DAS GRA;RUA 2A ESTRADA OTAVIANO JOSE PINTO                ;21;LAMI                ;91787564;-302.245.808;-510.694.994;32581374;edu5@calabria.com.br                              ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;13;EXTREMO SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5245;43162274;5245 EEI ENI MEDEIROS                                   ;5245 EEI ENI MEDEIROS         ;R ATTILIO BILIBIO                                 ;261;JARDIM CARVALHO     ;91530008;-300.596.861;-511.490.971;996612594;adm29@cpij.org.br                                 ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5246;43213863;5246 ECEI BUSCANDO O SABER                              ;5246 BUSCANDO O SABER         ;RUA JOÃƒO ANTONIO DA SILVEIRA                      ;1730;RESTINGA            ;91792800;-301.546;-511.455;984925111;E.E.I.BUSCANDOOSABER@GMAIL.COM                    ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;;
2022-01-01 04:20:54.753;PRIVADO;NI;5247;43213740;5247 ECEI IRMÃƒO FRANCISCO PEREZ                         ;5247 IRMÃƒO FRANCISCO PEREZ    ;R MISSISSIPI                                      ;130;RESTINGA            ;91790430;0.0;0.0;992664904;EDU1@CALABRIA.COM.BR                              ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;;
2022-01-01 04:20:54.753;PRIVADO;NI;5248;43213731;5248 ECEI SANTA BÃRBARA                                 ;5248 SANTA BÃRBARA            ;AV PRINCIPAL DA PONTA GROSSA                      ;44;PONTA GROSSA        ;91787010;0.0;0.0;30583232;escolainfantilsantabarbara@gmail.com              ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;13;EXTREMO SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;;
2022-01-01 04:20:54.753;PRIVADO;NI;5249;0;5249 EEI IRMÃƒO FRANCISCO CORNALE                        ;IR CORNALE                    ;AV SATURNINO DE BRITO                             ;1425;VILA JARDIM         ;91320001;0.0;0.0;992664904;                                                  ;                                                                                                    ;;;;0;TODAS AS REGIÃ•ES;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;6001;43105416;6001 EEF PEQUENA CASA DA CRIANÃ‡A                        ;6001 PEQUENA CASA DA CRIANÃ‡A  ;R MARIO DE ARTAGAO                                ;13;PARTENON            ;90680090;-300.654.387;-511.946.497;30760500;escola@pequenacasa.org.br                         ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
